time,gFx,gFy,gFz,TgF
50.490329926,0.0139,0.0829,-0.1910,0.209
50.492752478,0.0149,0.0800,-0.1969,0.213
50.496446853,0.0119,0.0819,-0.1959,0.213
50.500854614,0.0129,0.0819,-0.1969,0.214
50.501545656,0.0100,0.0819,-0.2057,0.222
50.504900813,0.0159,0.0800,-0.2096,0.225
50.505380188,0.0149,0.0868,-0.2184,0.235
50.507598261,0.0100,0.0868,-0.2291,0.245
50.510031594,0.0119,0.0907,-0.2389,0.256
50.512476803,0.0080,0.0927,-0.2487,0.265
50.526169096,0.0080,0.0975,-0.2653,0.283
50.526879096,0.0071,0.1005,-0.2780,0.296
50.527142377,-0.0017,0.1063,-0.2975,0.316
50.527351909,-0.0037,0.1132,-0.3220,0.341
50.527556023,-0.0066,0.1230,-0.3425,0.364
50.527763679,-0.0144,0.1327,-0.3728,0.396
50.529902586,-0.0223,0.1425,-0.4109,0.435
50.532211076,-0.0320,0.1552,-0.4461,0.473
50.534449045,-0.0398,0.1699,-0.4978,0.528
50.537593316,-0.0565,0.1855,-0.5565,0.589
50.539775608,-0.0750,0.2080,-0.6102,0.649
50.542337223,-0.0936,0.2265,-0.6767,0.720
50.54445441,-0.1102,0.2451,-0.7451,0.792
50.546985765,-0.1337,0.2705,-0.8184,0.872
50.549555036,-0.1591,0.2910,-0.8887,0.949
50.553392536,-0.1835,0.3106,-0.9601,1.026
50.556425297,-0.2030,0.3291,-1.0177,1.089
50.559692641,-0.2265,0.3409,-1.0734,1.149
50.561253474,-0.2441,0.3516,-1.1232,1.202
50.562909152,-0.2587,0.3555,-1.1506,1.232
50.566309204,-0.2734,0.3555,-1.1711,1.254
50.57148983,-0.2812,0.3487,-1.1780,1.260
50.571842955,-0.2871,0.3330,-1.1799,1.259
50.575036705,-0.2910,0.3145,-1.1643,1.241
50.575832851,-0.2910,0.2910,-1.1399,1.212
50.579263528,-0.2949,0.2578,-1.1242,1.191
50.580362278,-0.2959,0.2275,-1.0929,1.155
50.582810716,-0.2939,0.1972,-1.0617,1.119
50.589047019,-0.2929,0.1708,-1.0324,1.087
50.589556654,-0.2939,0.1445,-0.9991,1.051
50.590594467,-0.2881,0.1269,-0.9630,1.013
50.593652488,-0.2900,0.1122,-0.9288,0.979
50.595934363,-0.2812,0.1044,-0.8692,0.919
50.599323634,-0.2753,0.1034,-0.8164,0.868
50.600270666,-0.2753,0.1073,-0.7578,0.813
50.606010614,-0.2675,0.1210,-0.6884,0.748
50.606427489,-0.2568,0.1454,-0.6239,0.690
50.60764926,-0.2568,0.1689,-0.5457,0.626
50.610315875,-0.2519,0.2001,-0.4724,0.572
50.612767125,-0.2490,0.2344,-0.3855,0.515
50.617486709,-0.2421,0.2783,-0.2946,0.472
50.61915973,-0.2333,0.3370,-0.1920,0.453
50.621040303,-0.2157,0.4054,-0.0659,0.464
50.622285928,-0.1874,0.4865,0.0699,0.526
50.62649822,-0.1395,0.5725,0.2282,0.632
50.627646554,-0.0868,0.6702,0.3963,0.783
50.63119494,-0.0262,0.7728,0.5663,0.958
50.637094992,0.0393,0.8744,0.7354,1.143
50.641501034,0.1097,0.9731,0.8868,1.321
50.642088378,0.1751,1.0532,1.0148,1.473
50.642527753,0.2377,1.1285,1.1213,1.609
50.642941295,0.3022,1.1969,1.2132,1.731
50.647831191,0.3735,1.2536,1.2904,1.837
50.648685619,0.4448,1.3093,1.3617,1.941
50.670097496,0.5171,1.3581,1.4106,2.025
50.67157161,0.5885,1.3982,1.4389,2.091
50.672519735,0.6461,1.4363,1.4614,2.149
50.673106402,0.6999,1.4695,1.4575,2.185
50.673560569,0.7331,1.4939,1.4389,2.200
50.674324475,0.7478,1.5164,1.4018,2.196
50.674875777,0.7595,1.5448,1.3617,2.195
50.675546767,0.7732,1.5799,1.3305,2.205
50.676878538,0.7849,1.6229,1.2943,2.219
50.677779163,0.7996,1.6747,1.2611,2.244
50.679027549,0.8220,1.7382,1.2386,2.287
50.680039997,0.8426,1.8135,1.2152,2.340
50.68222708,0.8611,1.8995,1.1878,2.400
50.686435206,0.8816,1.9962,1.1536,2.468
50.69051505,0.8855,2.0959,1.1086,2.531
50.691307185,0.8787,2.1819,1.0461,2.574
50.693655571,0.8640,2.2796,0.9826,2.628
50.694354946,0.8357,2.3822,0.9093,2.683
50.70114229,0.8113,2.4868,0.8243,2.743
50.701583853,0.7878,2.5942,0.7442,2.812
50.702087238,0.7585,2.7086,0.6445,2.886
50.702397968,0.7204,2.8219,0.5389,2.962
50.705242864,0.6706,2.9343,0.4158,3.039
50.707892552,0.5856,3.0262,0.2780,3.095
50.709936927,0.4771,3.1053,0.1188,3.144
50.711644427,0.3491,3.1649,-0.0395,3.184
50.718352761,0.2084,3.2060,-0.1900,3.218
50.719163751,0.0667,3.2343,-0.3405,3.253
50.72157099,-0.0770,3.2480,-0.4851,3.285
50.722192918,-0.2226,3.2421,-0.6151,3.307
50.724385522,-0.3750,3.2196,-0.7382,3.324
50.726397189,-0.5480,3.1718,-0.8516,3.329
50.729960887,-0.7268,3.1073,-0.9454,3.328
50.745753909,-0.8988,3.0330,-1.0158,3.322
50.746796462,-1.0512,2.9539,-1.0548,3.308
50.747247608,-1.1880,2.8649,-1.0744,3.282
50.747630837,-1.2945,2.7662,-1.0627,3.234
50.747924378,-1.3747,2.6646,-1.0255,3.169
50.748392972,-1.4499,2.5513,-0.9894,3.097
50.748849379,-1.5203,2.4359,-0.9298,3.018
50.749103441,-1.5701,2.3236,-0.8594,2.933
50.752949483,-1.6248,2.2346,-0.7685,2.868
50.755066098,-1.6502,2.1506,-0.6708,2.793
50.758451879,-1.6629,2.0861,-0.5643,2.727
50.7593674,-1.6659,2.0343,-0.4421,2.666
50.761840109,-1.6532,1.9913,-0.3229,2.608
50.764885891,-1.6414,1.9571,-0.1949,2.562
50.76900037,-1.6239,1.9288,-0.0659,2.522
50.770371516,-1.6053,1.9122,0.0670,2.498
50.771847714,-1.5691,1.9073,0.2067,2.478
50.776756256,-1.5183,1.9151,0.3445,2.468
50.777143235,-1.4411,1.9288,0.4803,2.455
50.779981048,-1.3415,1.9464,0.6259,2.445
50.785718549,-1.2398,1.9796,0.7529,2.454
50.788431882,-1.1216,2.0118,0.8712,2.463
50.788851622,-1.0082,2.0548,0.9787,2.489
50.791229799,-0.8783,2.0920,1.0774,2.512
50.792276102,-0.7551,2.1956,1.1897,2.609
50.794163185,-0.6203,2.3382,1.2914,2.742
50.796708498,-0.4532,2.4799,1.4008,2.884
50.799317404,-0.2734,2.5942,1.4448,2.982
50.802053134,-0.1317,2.6910,1.4204,3.046
50.804656467,0.0422,2.7828,1.3881,3.110
50.806697145,0.2093,2.8542,1.3226,3.153
50.809370635,0.3794,2.9050,1.2435,3.183
50.812084437,0.5484,2.9275,1.1243,3.184
50.814279333,0.7214,2.9548,1.0021,3.202
50.817808656,0.8719,2.9763,0.8497,3.216
50.821428709,0.9676,2.9646,0.6582,3.187
50.822218344,1.0526,2.9568,0.4881,3.176
50.823912563,1.1318,2.9519,0.3054,3.176
50.827230428,1.1982,2.9470,0.1334,3.184
50.82928147,1.2481,2.9499,-0.0376,3.203
50.837505533,1.2960,2.9548,-0.2008,3.233
50.839126835,1.3487,2.9695,-0.3464,3.280
50.839459388,1.3497,2.9724,-0.5066,3.304
50.839719075,1.3321,2.9705,-0.6591,3.322
50.842236888,1.3155,2.9705,-0.7851,3.342
50.843761836,1.2901,2.9685,-0.9044,3.361
50.846708399,1.2539,2.9617,-0.9962,3.367
50.862903557,1.2109,2.9558,-1.0832,3.373
50.86372538,1.1797,2.9519,-1.1526,3.381
50.864017827,1.1386,2.9509,-1.2083,3.386
50.864283453,1.0663,2.9421,-1.2659,3.376
50.864553296,0.9901,2.9353,-1.3118,3.364
50.864821473,0.9100,2.9255,-1.3382,3.343
50.865023453,0.8289,2.9118,-1.3519,3.316
50.869894286,0.7380,2.8933,-1.3499,3.277
50.870256943,0.6481,2.8679,-1.3412,3.232
50.871708349,0.5709,2.8444,-1.3070,3.182
50.874402464,0.4917,2.8170,-1.2542,3.123
50.877266214,0.3921,2.7799,-1.1985,3.053
50.879652985,0.2875,2.7398,-1.1359,2.980
50.882904965,0.1869,2.6929,-1.0529,2.897
50.884950798,0.0882,2.6421,-0.9737,2.817
50.887079132,-0.0096,2.5982,-0.8731,2.741
50.888937101,-0.0985,2.5415,-0.7744,2.659
50.891950226,-0.1854,2.4887,-0.6620,2.582
50.893464914,-0.2578,2.4389,-0.5457,2.512
50.896462831,-0.3291,2.3715,-0.4304,2.433
50.899557727,-0.4063,2.3021,-0.3024,2.357
50.903137936,-0.4669,2.2210,-0.1822,2.277
50.903601425,-0.5226,2.1359,-0.0630,2.200
50.906282207,-0.5617,2.0480,0.0455,2.124
50.90927554,-0.5949,1.9776,0.1520,2.071
50.911405072,-0.6242,1.9073,0.2673,2.025
50.914355853,-0.6389,1.8438,0.3601,1.984
50.919310229,-0.6467,1.7910,0.4569,1.958
50.920871271,-0.6496,1.7441,0.5370,1.937
50.921786271,-0.6496,1.6962,0.6083,1.916
50.92430549,-0.6535,1.6483,0.6767,1.898
50.92605575,-0.6516,1.6053,0.7383,1.883
50.929259032,-0.6457,1.5682,0.7930,1.872
50.930976584,-0.6379,1.5389,0.8468,1.869
50.934928616,-0.6301,1.5086,0.8946,1.864
50.937092887,-0.6232,1.4891,0.9425,1.869
50.938211116,-0.6174,1.4871,0.9924,1.891
50.9418807,-0.6115,1.5047,1.0422,1.930
50.944260596,-0.6115,1.5106,1.0881,1.960
50.946122836,-0.6242,1.5643,1.1604,2.045
50.953598045,-0.6408,1.6180,1.2152,2.123
50.954501274,-0.6477,1.6503,1.2445,2.166
50.955514555,-0.6516,1.6532,1.2230,2.157
50.955956222,-0.6144,1.6581,1.2582,2.170
50.958852524,-0.5763,1.6337,1.2757,2.151
50.961160962,-0.5509,1.5917,1.2582,2.102
50.963149087,-0.5236,1.5399,1.2112,2.028
50.982408412,-0.4845,1.4822,1.1370,1.930
50.983268569,-0.4395,1.4099,1.0520,1.813
50.983536069,-0.4024,1.3366,0.9699,1.700
50.983738881,-0.3535,1.2565,0.8585,1.562
50.983934142,-0.3144,1.1617,0.7324,1.409
50.984122319,-0.2783,1.0835,0.6337,1.286
50.984317371,-0.2255,1.0308,0.5731,1.201
50.984505235,-0.1835,0.9887,0.5194,1.132
50.987842111,-0.1571,0.9496,0.4569,1.065
50.988284715,-0.1337,0.9037,0.3816,0.990
50.992050444,-0.1102,0.8793,0.3074,0.938
50.993764247,-0.0819,0.8588,0.2380,0.895
50.996525393,-0.0506,0.8295,0.1754,0.849
51.000577685,-0.0301,0.8001,0.1100,0.808
51.002082581,-0.0193,0.7698,0.0455,0.771
51.004012477,-0.0047,0.7405,-0.0229,0.741
51.005571696,0.0110,0.7229,-0.0904,0.729
51.009166123,0.0227,0.7200,-0.1578,0.737
51.011535863,0.0413,0.7034,-0.2047,0.734
51.013226072,0.0540,0.7112,-0.2545,0.757
51.017067843,0.0628,0.7190,-0.3034,0.783
51.01843003,0.0628,0.7405,-0.3708,0.831
51.02250576,0.0823,0.7708,-0.4304,0.887
51.023558937,0.0931,0.8021,-0.4978,0.949
51.025697114,0.1106,0.8236,-0.5692,1.007
51.02851675,0.1243,0.8402,-0.6219,1.053
51.030386125,0.1331,0.8500,-0.6698,1.090
51.03331248,0.1400,0.8627,-0.7138,1.128
51.038232272,0.1409,0.8637,-0.7470,1.151
51.038769147,0.1468,0.8617,-0.7744,1.168
51.040981439,0.1439,0.8510,-0.7959,1.174
51.043439616,0.1448,0.8402,-0.8164,1.180
51.045914096,0.1468,0.8324,-0.8184,1.176
51.052870763,0.1429,0.8148,-0.8135,1.160
51.053616128,0.1380,0.7904,-0.8066,1.138
51.054496805,0.1331,0.7620,-0.8008,1.113
51.058360555,0.1292,0.7347,-0.7763,1.077
51.059537691,0.1312,0.7005,-0.7607,1.042
51.063132483,0.1302,0.6751,-0.7343,1.006
51.063957483,0.1282,0.6467,-0.7089,0.968
51.086301235,0.1204,0.6125,-0.6737,0.918
51.087012693,0.1116,0.5803,-0.6444,0.874
51.087270818,0.1087,0.5519,-0.6151,0.834
51.087476443,0.1038,0.5207,-0.5848,0.790
51.087686704,0.0940,0.4992,-0.5575,0.754
51.087889152,0.0901,0.4699,-0.5242,0.710
51.088090454,0.0843,0.4396,-0.4969,0.669
51.088468683,0.0774,0.4181,-0.4724,0.636
51.088720662,0.0745,0.3946,-0.4412,0.597
51.088921131,0.0676,0.3741,-0.4197,0.566
51.092226496,0.0667,0.3516,-0.3933,0.532
51.094172486,0.0647,0.3350,-0.3757,0.508
51.095525559,0.0569,0.3203,-0.3571,0.483
51.098715455,0.0530,0.3086,-0.3405,0.463
51.101604726,0.0540,0.2979,-0.3249,0.444
51.103500247,0.0549,0.2910,-0.3102,0.429
51.106018372,0.0540,0.2842,-0.3092,0.423
51.108031289,0.0540,0.2871,-0.3034,0.421
51.110625925,0.0530,0.2920,-0.3014,0.423
51.113146394,0.0608,0.2959,-0.3005,0.426
51.117384155,0.0608,0.3028,-0.3034,0.433
51.122092489,0.0598,0.3028,-0.3044,0.433
51.122364259,0.0628,0.3067,-0.3005,0.434
51.125005458,0.0647,0.3057,-0.3122,0.442
51.126347802,0.0608,0.3115,-0.2995,0.436
51.128713739,0.0647,0.3106,-0.3024,0.438
51.132406031,0.0608,0.3145,-0.2985,0.438
51.137235615,0.0588,0.3106,-0.3014,0.437
51.137649261,0.0569,0.3096,-0.3092,0.441
51.140787647,0.0501,0.3115,-0.3112,0.443
51.141356136,0.0491,0.3125,-0.3122,0.444
51.143561032,0.0461,0.3164,-0.3063,0.443
51.146933376,0.0393,0.3203,-0.3063,0.445
51.148272908,0.0403,0.3184,-0.3083,0.445
51.15362619,0.0354,0.3164,-0.3024,0.439
51.154569211,0.0334,0.3155,-0.3005,0.437
51.157654575,0.0315,0.3076,-0.2868,0.422
51.158829055,0.0305,0.3067,-0.2790,0.416
51.161759732,0.0256,0.3028,-0.2741,0.409
51.163155826,0.0286,0.2998,-0.2604,0.398
51.186466974,0.0305,0.2988,-0.2535,0.393
51.187278849,0.0325,0.2910,-0.2506,0.385
51.187491506,0.0344,0.2852,-0.2369,0.372
51.187673745,0.0334,0.2822,-0.2281,0.364
51.187873433,0.0383,0.2813,-0.2184,0.358
51.188061245,0.0344,0.2705,-0.2008,0.339
51.18824286,0.0354,0.2627,-0.1920,0.327
51.18843911,0.0344,0.2558,-0.1832,0.317
51.188707964,0.0305,0.2500,-0.1724,0.305
51.188908224,0.0325,0.2422,-0.1724,0.299
51.192191037,0.0295,0.2304,-0.1539,0.279
51.194109892,0.0295,0.2246,-0.1529,0.273
51.19488359,0.0325,0.2129,-0.1451,0.260
51.198214111,0.0286,0.2080,-0.1334,0.249
51.200480621,0.0246,0.2001,-0.1226,0.236
51.203591768,0.0227,0.1933,-0.1177,0.227
51.206092341,0.0198,0.1894,-0.1099,0.220
51.208040101,0.0168,0.1845,-0.1031,0.212
51.211131508,0.0149,0.1777,-0.0992,0.204
51.213739373,0.0110,0.1757,-0.0923,0.199
51.218276821,0.0071,0.1747,-0.0835,0.194
51.21913828,0.0100,0.1738,-0.0816,0.192
51.222922811,0.0002,0.1718,-0.0718,0.186
51.224398905,0.0032,0.1699,-0.0689,0.183
51.229963645,0.0022,0.1708,-0.0620,0.182
51.230395156,0.0051,0.1708,-0.0571,0.180
51.232374635,0.0032,0.1718,-0.0562,0.181
51.234144791,0.0032,0.1747,-0.0444,0.180
51.237219635,0.0022,0.1806,-0.0425,0.186
51.238153906,0.0012,0.1855,-0.0386,0.189
51.240825313,0.0012,0.1904,-0.0268,0.192
51.244410417,0.0012,0.1933,-0.0229,0.195
51.246064376,-0.0008,0.1982,-0.0141,0.199
51.24835271,-0.0008,0.2060,-0.0112,0.206
51.254090106,-0.0008,0.2099,-0.0083,0.210
51.254620054,-0.0037,0.2168,-0.0053,0.217
51.25738021,-0.0056,0.2226,-0.0063,0.223
51.259387659,-0.0076,0.2334,-0.0014,0.234
51.260535575,-0.0144,0.2402,0.0005,0.241
51.263585211,-0.0144,0.2500,0.0034,0.250
51.270928649,-0.0164,0.2578,0.0044,0.258
51.272422295,-0.0164,0.2676,0.0074,0.268
51.272839327,-0.0223,0.2764,0.0132,0.278
51.273158233,-0.0301,0.2881,0.0201,0.290
51.278968494,-0.0359,0.3018,0.0347,0.306
51.279636775,-0.0428,0.3164,0.0435,0.322
51.281436307,-0.0486,0.3272,0.0494,0.334
51.282257609,-0.0525,0.3360,0.0601,0.345
51.2998936,-0.0555,0.3467,0.0709,0.358
51.300529069,-0.0604,0.3594,0.0836,0.374
51.300769121,-0.0662,0.3731,0.0894,0.389
51.300970892,-0.0692,0.3868,0.1012,0.406
51.301182298,-0.0662,0.3966,0.1070,0.416
51.301395215,-0.0692,0.4044,0.1178,0.427
51.301615319,-0.0692,0.4142,0.1256,0.438
51.3036236,-0.0721,0.4220,0.1305,0.448
51.304404278,-0.0731,0.4278,0.1266,0.452
51.308333445,-0.0819,0.4337,0.1344,0.461
51.309481986,-0.0877,0.4386,0.1373,0.468
51.312468133,-0.0916,0.4444,0.1363,0.474
51.316054852,-0.0897,0.4474,0.1315,0.475
51.32005006,-0.0995,0.4542,0.1354,0.484
51.321900165,-0.1014,0.4581,0.1354,0.488
51.322565373,-0.1063,0.4659,0.1432,0.499
51.325923603,-0.1210,0.4689,0.1510,0.507
51.326569019,-0.1268,0.4738,0.1530,0.514
51.330431468,-0.1307,0.4806,0.1559,0.522
51.333107353,-0.1395,0.4884,0.1637,0.534
51.334588604,-0.1483,0.4953,0.1725,0.545
51.337698239,-0.1473,0.5031,0.1705,0.551
51.340271937,-0.1503,0.5177,0.1715,0.566
51.342784229,-0.1493,0.5314,0.1745,0.579
51.344603552,-0.1522,0.5461,0.1793,0.595
51.348049907,-0.1522,0.5568,0.1745,0.603
51.350981209,-0.1552,0.5607,0.1657,0.605
51.352676157,-0.1620,0.5744,0.1559,0.617
51.354995949,-0.1649,0.5832,0.1481,0.624
51.358668189,-0.1698,0.5988,0.1383,0.638
51.359046575,-0.1767,0.6164,0.1236,0.653
51.362690065,-0.1845,0.6311,0.1139,0.667
51.365097513,-0.1981,0.6516,0.1119,0.690
51.367495013,-0.2118,0.6799,0.1090,0.720
51.371410222,-0.2245,0.7054,0.1061,0.748
51.374418087,-0.2382,0.7327,0.1002,0.777
51.375623816,-0.2597,0.7611,0.1012,0.810
51.378795014,-0.2705,0.7904,0.0924,0.840
51.380520431,-0.2734,0.8187,0.0728,0.866
51.386893505,-0.2822,0.8470,0.0670,0.895
51.387664703,-0.2900,0.8803,0.0494,0.928
51.387970484,-0.2959,0.9106,0.0337,0.958
51.391903974,-0.3095,0.9448,0.0122,0.994
51.392957464,-0.3232,0.9790,-0.0112,1.031
51.395576839,-0.3350,1.0141,-0.0395,1.069
51.397865068,-0.3457,1.0513,-0.0689,1.109
51.419528091,-0.3584,1.0845,-0.0982,1.146
51.42037632,-0.3682,1.1099,-0.1197,1.175
51.420646841,-0.3907,1.1363,-0.1412,1.210
51.420857831,-0.4043,1.1558,-0.1597,1.235
51.421074654,-0.4082,1.1773,-0.1861,1.260
51.421268404,-0.4092,1.1969,-0.2086,1.282
51.421465956,-0.3965,1.2194,-0.2399,1.304
51.42170106,-0.3819,1.2330,-0.2663,1.318
51.421895643,-0.3750,1.2457,-0.2995,1.335
51.424449237,-0.3633,1.2545,-0.3210,1.345
51.425726477,-0.3535,1.2575,-0.3532,1.353
51.427320644,-0.3447,1.2623,-0.3874,1.365
51.430161842,-0.3281,1.2672,-0.4031,1.370
51.432584603,-0.3281,1.2663,-0.4128,1.372
51.435662259,-0.3242,1.2682,-0.4138,1.373
51.439113458,-0.3183,1.2692,-0.4236,1.375
51.439908093,-0.3027,1.2711,-0.4255,1.374
51.443765229,-0.2832,1.2721,-0.4373,1.375
51.44480726,-0.2646,1.2731,-0.4412,1.373
51.447580229,-0.2451,1.2829,-0.4461,1.380
51.451349501,-0.2304,1.2848,-0.4529,1.382
51.456969137,-0.2089,1.2887,-0.4539,1.382
51.457441168,-0.1981,1.2956,-0.4607,1.389
51.459694293,-0.1845,1.3034,-0.4588,1.394
51.46018971,-0.1776,1.3093,-0.4373,1.392
51.46414945,-0.1659,1.3259,-0.4226,1.401
51.465111221,-0.1542,1.3395,-0.4050,1.408
51.467610231,-0.1395,1.3513,-0.3933,1.414
51.471722159,-0.1170,1.3640,-0.3757,1.420
51.474554138,-0.0926,1.3669,-0.3591,1.416
51.475823722,-0.0721,1.3757,-0.3493,1.421
51.476510597,-0.0496,1.3874,-0.3483,1.431
51.480661431,-0.0330,1.4021,-0.3356,1.442
51.483684295,-0.0164,1.4187,-0.3288,1.456
51.486226952,-0.0096,1.4421,-0.3044,1.474
51.48819664,-0.0017,1.4715,-0.2780,1.497
51.490927577,0.0061,1.5008,-0.2565,1.523
51.492829244,0.0227,1.5399,-0.2340,1.558
51.495123776,0.0344,1.5829,-0.2233,1.599
51.497578984,0.0461,1.6356,-0.2106,1.650
51.504840756,0.0608,1.6796,-0.2008,1.693
51.505811641,0.0686,1.7226,-0.1930,1.735
51.508357215,0.0784,1.7695,-0.1812,1.780
51.509234871,0.0843,1.8233,-0.1588,1.832
51.510637111,0.0794,1.8770,-0.1314,1.883
51.51192383,0.0676,1.9327,-0.0933,1.936
51.515512007,0.0637,1.9806,-0.0581,1.982
51.544291958,0.0598,2.0216,-0.0298,2.023
51.5452305,0.0588,2.0558,-0.0014,2.057
51.545644093,0.0510,2.0871,0.0201,2.088
51.54591451,0.0422,2.1086,0.0377,2.109
51.546178364,0.0325,2.1291,0.0611,2.130
51.546441906,0.0139,2.1565,0.0943,2.159
51.546753989,-0.0105,2.1907,0.1383,2.195
51.547027218,-0.0350,2.2346,0.1823,2.242
51.547291593,-0.0555,2.2757,0.2165,2.287
51.547555968,-0.0731,2.3099,0.2517,2.325
51.547814875,-0.0916,2.3372,0.2790,2.356
51.548068729,-0.1082,2.3539,0.2966,2.375
51.548321229,-0.1307,2.3763,0.3113,2.400
51.549536698,-0.1571,2.3959,0.3406,2.425
51.557472636,-0.1913,2.4213,0.3709,2.457
51.558460917,-0.2265,2.4467,0.4060,2.490
51.558887584,-0.2578,2.4760,0.4295,2.526
51.559513782,-0.2871,2.5200,0.4500,2.576
51.562246074,-0.3144,2.5679,0.4647,2.628
51.565266074,-0.3477,2.6197,0.4637,2.683
51.568774304,-0.3789,2.6587,0.4715,2.727
51.5708467,-0.4102,2.6978,0.4754,2.770
51.57518394,-0.4503,2.7311,0.4901,2.811
51.575730867,-0.4884,2.7526,0.4950,2.839
51.580729461,-0.5226,2.7613,0.4969,2.854
51.581226076,-0.5441,2.7574,0.4872,2.853
51.58279566,-0.5617,2.7467,0.4510,2.840
51.585238472,-0.5793,2.7213,0.4139,2.813
51.587821962,-0.5929,2.6949,0.3699,2.784
51.589713837,-0.6056,2.6695,0.3386,2.758
51.593030973,-0.6203,2.6412,0.3064,2.730
51.593857744,-0.6320,2.6109,0.2732,2.700
51.597147276,-0.6389,2.5884,0.2390,2.677
51.602455974,-0.6437,2.5679,0.1833,2.654
51.603155089,-0.6477,2.5640,0.1363,2.648
51.604322224,-0.6486,2.5600,0.0836,2.642
51.60739087,-0.6535,2.5630,0.0289,2.645
51.608313318,-0.6477,2.5757,-0.0083,2.656
51.613030402,-0.6506,2.5815,-0.0376,2.663
51.61484509,-0.6467,2.5855,-0.0669,2.666
51.618334048,-0.6379,2.5835,-0.1060,2.663
51.623649986,-0.6232,2.5825,-0.1422,2.660
51.624525247,-0.6027,2.5757,-0.1832,2.652
51.634417383,-0.5832,2.5708,-0.2262,2.646
51.635204988,-0.5607,2.5708,-0.2545,2.644
51.63575629,-0.5343,2.5649,-0.2819,2.635
51.636034936,-0.5040,2.5698,-0.2858,2.634
51.636306186,-0.4796,2.5757,-0.2965,2.637
51.653452073,-0.4434,2.5815,-0.3044,2.637
51.654212594,-0.4082,2.5913,-0.3190,2.643
51.654446552,-0.3672,2.5962,-0.3405,2.644
51.654643167,-0.3242,2.6001,-0.3474,2.643
51.654832698,-0.2832,2.6070,-0.3532,2.646
51.655020615,-0.2402,2.6099,-0.3356,2.642
51.655226917,-0.1913,2.6128,-0.3151,2.639
51.655577438,-0.1444,2.6079,-0.2917,2.628
51.657489782,-0.0916,2.5991,-0.2731,2.615
51.658575198,-0.0457,2.5845,-0.2487,2.597
51.661453219,-0.0008,2.5698,-0.2301,2.580
51.663057803,0.0471,2.5513,-0.2135,2.561
51.666443428,0.0950,2.5366,-0.1871,2.545
51.669001033,0.1380,2.5258,-0.1500,2.534
51.671905668,0.1859,2.5083,-0.1070,2.517
51.674011294,0.2172,2.4956,-0.0718,2.506
51.678192284,0.2582,2.4819,-0.0327,2.495
51.680003794,0.2904,2.4614,-0.0044,2.478
51.681356398,0.3256,2.4418,0.0201,2.464
51.686138691,0.3501,2.4330,0.0513,2.459
51.686852909,0.3764,2.4223,0.0797,2.453
51.693449056,0.3989,2.4115,0.1178,2.447
51.694102598,0.4204,2.4037,0.1510,2.445
51.694423223,0.4360,2.3822,0.1852,2.429
51.697670671,0.4439,2.3675,0.2096,2.418
51.700583275,0.4527,2.3558,0.2233,2.409
51.703688953,0.4566,2.3382,0.2458,2.395
51.704466192,0.4605,2.3206,0.2585,2.380
51.706715047,0.4624,2.3011,0.2751,2.363
51.710251662,0.4575,2.2796,0.2907,2.343
51.71182161,0.4546,2.2620,0.3074,2.328
51.714265308,0.4487,2.2395,0.3298,2.308
51.716438954,0.4351,2.2141,0.3376,2.282
51.721533121,0.4214,2.1897,0.3494,2.257
51.722583955,0.4077,2.1604,0.3464,2.226
51.724216351,0.3921,2.1291,0.3416,2.192
51.727821924,0.3735,2.0959,0.3425,2.156
51.729003382,0.3598,2.0715,0.3357,2.129
51.731682862,0.3432,2.0363,0.3318,2.091
51.734075206,0.3198,2.0070,0.3308,2.059
51.748296718,0.3031,1.9816,0.3210,2.030
51.749006093,0.2797,1.9483,0.3161,1.994
51.749240572,0.2611,1.9161,0.3132,1.959
51.749632707,0.2435,1.8780,0.3025,1.918
51.74989927,0.2211,1.8408,0.2878,1.876
51.750235155,0.2035,1.8076,0.2741,1.840
51.750703749,0.1859,1.7763,0.2614,1.805
51.753417968,0.1654,1.7529,0.2497,1.778
51.757015521,0.1488,1.7294,0.2409,1.752
51.758424739,0.1312,1.7060,0.2321,1.727
51.760193281,0.1194,1.6796,0.2233,1.699
51.763465521,0.0950,1.6562,0.2165,1.673
51.768095053,0.0764,1.6376,0.2096,1.653
51.769002136,0.0608,1.6171,0.2038,1.631
51.772280105,0.0461,1.5956,0.1979,1.608
51.773425106,0.0334,1.5721,0.1862,1.583
51.775860002,0.0100,1.5418,0.1705,1.551
51.77766021,-0.0066,1.5193,0.1608,1.528
51.780586252,-0.0164,1.4969,0.1442,1.504
51.782696148,-0.0271,1.4676,0.1422,1.475
51.788047711,-0.0379,1.4451,0.1295,1.451
51.788975107,-0.0516,1.4158,0.1168,1.422
51.791803597,-0.0574,1.3894,0.1139,1.395
51.792990837,-0.0711,1.3581,0.1109,1.364
51.796666879,-0.0789,1.3288,0.1002,1.335
51.798354483,-0.0916,1.3005,0.1031,1.308
51.801860785,-0.0946,1.2751,0.0924,1.282
51.805194796,-0.1024,1.2448,0.0865,1.252
51.806499848,-0.1082,1.2154,0.0738,1.222
51.808090734,-0.1112,1.1900,0.0709,1.197
51.810535995,-0.1073,1.1666,0.0679,1.173
51.813789745,-0.1122,1.1382,0.0582,1.145
51.817715839,-0.1131,1.1099,0.0494,1.117
51.820261412,-0.1122,1.0865,0.0474,1.093
51.82108485,-0.1082,1.0601,0.0425,1.066
